,date,rtgs_vol,rtgs_val,neft_vol,neft_val,aeps_vol,aeps_val,upi_vol,upi_val,imps_vol,imps_val,nach_credit_vol,nach_credit_val,nach_debit_vol,nach_debit_val,netc_vol,netc_val,bbps_vol,bbps_val,cts_vol,cts_val,nfs_through_atms_vol,nfs_through_atms_val,aeps_through_micro_atms_or_bcs_vol,aeps_through_micro_atms_or_bcs_val,credit_card_at_pos_and_e_commerce_vol,credit_card_at_pos_and_e_commerce_val,debit_card_at_pos_and_e_commerce_vol,debit_card_at_pos_and_e_commerce_val,ppis_card_at_pos_and_e_commerce_vol,ppis_card_at_pos_and_e_commerce_val,government_securities_clearing_vol,government_securities_clearing_val,forex_clearing_vol,forex_clearing_val,rupee_derivatives_vol,rupee_derivatives_val,credit_card_at_pos_vol,credit_card_at_pos_val,credit_card_at_e_commerce_vol,credit_card_at_e_commerce_val,debit_card_at_pos_vol,debit_card_at_pos_val,debit_card_at_e_commerce_vol,debit_card_at_e_commerce_val,ppis_card_at_pos_vol,ppis_card_at_pos_val,ppis_card_at_e_commerce_vol,ppis_card_at_e_commerce_val
450,25-08-2021,7.18,396839.2,105.04,86529.06,0.8,18.32,1139.74,20927.52,118.71,10575.76,120.71,3577.75,29.59,3111.22,66.77,101.14,19.51,366.07,26.07,23994.3,98.45,3811.02,30.2,769,42.24,1811.47,89.94,1621.95,6.76,108.89,0.05,549698.61,0.06,175435.51,0.01,39415,,,,,,,,,,,,
451,26-08-2021,7,470985.22,93.56,104990.47,0.81,18.56,1113.96,19824.58,119.01,10287.39,58.82,2951.62,18.56,1687.19,67.69,104.1,19.1,366.1,23.71,22726.22,93.39,3591.88,30.23,775.11,45.67,2092.88,89.61,1614.01,6.1,83.23,0.05,577464.45,0.07,180667.99,0,20445,,,,,,,,,,,,
452,27-08-2021,7.94,479572.95,108.07,108522.91,0.85,19.96,1106.01,19367.36,122.4,10499.6,64.68,5682.65,5.51,1355.84,69.58,106.6,18.11,340.73,24,24103.13,97.45,3794.88,29.77,763.63,44.27,1858.32,91.02,1621.52,6.62,121.35,0.05,556375.28,0.07,188779.09,0,13635,,,,,,,,,,,,
453,28-08-2021,1.21,10013.59,35.99,14192.15,0.86,20.73,1108.1,18119.46,116.72,9057.68,59.08,1600.38,45.54,1791.49,71.96,108.79,16.79,277.23,,,100.1,3953.91,28.16,730.47,35.68,1322.6,78.38,1352,5.85,67.76,,,,,,,,,,,,,,,,,,
454,29-08-2021,0.34,3140.28,21.74,4363.46,0.72,14.86,1067.33,14334.35,102.24,6006.93,36.91,348.51,1.25,132.46,69.54,106.48,13.75,184.79,,,88.05,3079.8,20.54,484.19,33.39,1036.07,70.64,1115.87,5.8,76.74,,,,,,,,,,,,,,,,,,
455,30-08-2021,5.03,405254.91,105,94459.85,0.94,20.84,1091.65,19281.64,124.28,10069.37,38.7,3021.57,17.87,1698.95,61.56,95.08,16.55,274.5,17.24,15039.04,95.37,3613.57,28.77,705.11,79.26,3357.24,130.74,2448.99,6.49,80.1,0.05,548152.79,0.05,164936.68,0,20840,,,,,,,,,,,,
456,31-08-2021,9.09,617996.22,200.21,161615.96,0.87,21.03,1199.13,26124.77,136.11,14294.12,25.31,4117.41,7.68,1695.48,62.36,97.72,19.16,407.88,31.57,27655.39,103.99,4446.14,28.12,737.96,42.49,2028.8,89.79,1686.9,6.41,98.84,0.06,543249.6,0.14,1000188.26,0,28270,,,,,,,,,,,,
457,01-09-2021,7.27,457615.6,265.92,118580.84,0.62,18.44,1261.06,27148.4,142.31,13785.59,73.06,4585.47,19.7,2984.7,64.51,101.33,19.41,330.74,26.72,26159.49,120.28,5421.79,32.5,918.71,47.38,2061.2,96.92,1775.51,2.83,44.55,0.06,506808.46,0.08,226159.95,0,15000,,,,,,,,,,,,
458,02-09-2021,6.95,456484.93,154.96,102119.71,0.58,16,1276.66,26154.15,145.68,13600.34,178.48,8184.89,83.97,4992.44,63.74,99.75,19.45,344.64,24.25,24180.92,117.3,5247.4,31.71,879.37,42.92,2247.88,95.73,1758.74,7.62,133.89,0.07,566016.3,0.1,233380.69,0,15580,,,,,,,,,,,,
459,03-09-2021,6.76,433005.71,136.12,88679.55,0.59,15.39,1245,23910.41,138.05,12442.5,67.13,5017.39,44.68,3060.22,64.35,101.52,18.23,327.12,24.61,24421.17,113.33,4931.95,32.64,870.31,44.03,1938.26,97.61,1788.02,7.11,124.56,0.08,572671.95,0.09,197911.25,0,19170,,,,,,,,,,,,
460,04-09-2021,5.52,130593.14,109.57,56153.88,0.55,14.08,1237.38,23834.31,133.08,11888.4,17.99,1893.36,21.93,3043.52,68.06,104.09,17.75,321.76,24.09,21699.35,115.61,5052.28,31.15,809.51,16.46,839.42,57,951.67,6.83,121.98,0,5471.3,,,,,,,,,,,,,,,,
461,05-09-2021,0.39,3020.46,29.38,6389.29,0.46,10.74,1088.95,16861.66,118.18,8116.53,1.57,371.84,67.01,8194.89,65.53,101.79,15.57,242.27,,,106.4,4188.08,25.29,609.08,50.17,1722.26,104.75,1771.16,7.49,96.99,,,,,,,,,,,,,,,,,,
462,06-09-2021,7.28,475959.25,138.64,109031.54,0.57,14.11,1221.17,24922.42,136.85,12590.17,78.77,2275.75,49.62,4511.59,61.27,92.83,21.75,419.6,27.56,22212.89,112.32,4798.48,32.85,851.88,79.56,3517.99,140.02,2705.1,7.15,106.2,0.08,542750.82,,,0,20920,,,,,,,,,,,,
463,07-09-2021,6.97,450380.25,180.18,92137.36,0.59,14.61,1139.79,21864.83,141.79,12627.87,122.98,3301.34,62.24,5113.55,61.1,95.03,20.4,391.41,26.98,24960.14,117.95,5067.76,32.76,860.11,43.31,2042.37,99.68,1778.05,6.63,100.82,0.08,539713.39,0.15,261202.1,0,12490,,,,,,,,,,,,
464,08-09-2021,6.96,367454.79,146.56,83737.29,0.6,14.27,1264.05,24634.77,138.87,12076.84,118.77,2285.12,33.52,2426.09,65.53,100.02,21.46,412.73,24.43,21673.79,131.61,5652.27,33.21,865.92,48.48,2336.73,104.16,1889.11,7.75,112.6,0.07,516586.4,0.06,144469.33,0,13030,,,,,,,,,,,,
465,09-09-2021,7.62,525471.4,153.01,114507.3,0.67,15.72,1284.19,24770.65,138.49,12151.4,89.56,2567.34,24.99,1919.04,69.17,105.12,20.53,415.03,25.29,22838.72,129.87,5448.09,34.95,902.33,47.86,2101.99,103.21,1856.63,7.42,90.43,0.06,526721.19,0.09,190687.1,0,10080,,,,,,,,,,,,
466,10-09-2021,3.7,76724.03,91.07,47411.22,0.63,15.03,1209.37,21030.37,127.72,9711.99,20.3,2388.64,70.75,10312.66,63.41,101.8,19.33,400.74,11.34,9992.81,116.02,4720.2,30.25,791.62,30.23,1208.59,72.79,1260.59,5.37,66.02,,,,,,,,,,,,,,,,,,
467,11-09-2021,1.03,8503.7,35.07,10469.32,0.65,15.53,1178.8,20129.85,116.24,8944.78,129.59,2726.31,7.51,555.54,65.18,98.81,18.45,377.42,,,108.16,4439.54,28.75,756.57,29.55,1219.97,72.09,1237.7,6.24,55.65,,,,,,,,,,,,,,,,,,
468,12-09-2021,0.33,2667.38,23.31,4417.21,0.55,11.45,1136.16,15950.87,106.85,6363.31,45.73,1022.67,7.04,613.38,68.66,100.25,17.32,287.55,,,96.4,3588.25,25.31,620.81,37.75,1219.58,78.74,1249.86,6.92,54.02,,,,,,,,,,,,,,,,,,
469,13-09-2021,9.16,536424.01,134.16,110822.55,0.71,16.41,1205.56,23212.04,132.42,11667.11,21.44,1576.06,30.17,2452.84,62.82,90.99,23.9,507.21,40.32,32307.09,107.76,4440.92,34.78,901.85,91.5,3642.79,158.03,3022.2,8.34,99.62,0.06,538090.46,0.09,201711.12,0,12860,,,,,,,,,,,,
470,14-09-2021,7.61,423494.39,120.52,96354.17,0.67,16.5,1214.27,22629.21,127.55,11105.87,83.67,2742.63,16.49,2233.05,61.05,94.02,22.49,486.22,31.44,26550.15,107.97,4420.46,32.57,843.4,43.27,2736.68,94.12,1668.82,8.11,90.6,0.05,506667.65,0.09,188421.13,0,27765,,,,,,,,,,,,
471,15-09-2021,7.36,522661.59,116.87,92648.79,0.69,16.64,1239.98,23442.74,131.28,11394.29,79.35,2327.58,79.02,6780,65.46,99.22,23.38,478.53,28.37,24884.27,111.44,4543.84,32.19,814.26,44.16,1969.79,96.62,1735.25,9.42,138.08,0.05,502134.17,0.08,162169.5,0,16050,,,,,,,,,,,,
472,16-09-2021,6.88,448129.89,104.33,95452.7,0.66,15.96,1201.65,22094.58,126.56,10897.37,49.43,2172.16,15.7,1664.48,66.12,101.96,21.87,424.04,25.54,23549.01,103.95,4131.56,30.4,769.44,41.14,2040.68,91.94,1668.94,8.4,109.99,0.08,544721.07,0.07,157859.76,0,7955,,,,,,,,,,,,
473,17-09-2021,6.46,481786.75,102.13,91558.26,0.73,17.01,1172.23,19888.28,122.39,9947.01,45.7,4110.61,10.16,1498.41,61.98,97.79,20.78,416.02,22.99,22325.32,102.47,3934.65,31.47,783.12,44.9,2242.04,93.47,1690.31,8.37,114.42,0.07,535248.4,0.07,163560.05,0,6565,,,,,,,,,,,,
474,18-09-2021,5.49,147802.79,76.81,53718.75,0.67,16.16,1238.49,20854.06,122.36,9792.33,55.19,3123.25,11.89,1640.68,69.24,104.49,20.51,403,22.04,20202.13,104.5,4143.33,29.96,745.52,29.29,1510.23,71.95,1273.41,9.78,142.17,0,8160.2,,,,,,,,,,,,,,,,
475,19-09-2021,0.39,3059.04,25.35,5508.3,0.6,13.21,1181.92,15698.53,105.28,6292.65,1.38,212.9,2.56,211.16,66.45,101.75,18.06,274.09,,,94.15,3337.56,23.81,553.63,39.58,1219.38,80.5,1297.72,9.62,82.56,,,,,,,,,,,,,,,,,,
476,20-09-2021,7.59,520298.79,111.96,89096.37,0.75,17.87,1252.69,23232.53,131.81,11443.78,18.6,1747.44,46.12,3237.94,62.44,93.36,23.9,530.79,26.01,23016.37,101.41,3981.19,32.6,822.74,82.03,3191.35,137.13,2600.03,9.4,95.94,0.06,547092.88,0.08,175506.46,0,13185,,,,,,,,,,,,
477,21-09-2021,6.9,448186.05,116.06,92493.73,0.71,17.1,1230.81,22157.2,124.68,10621.95,39.43,2551.31,21.14,2064.3,61.5,96.57,22.28,485.31,24.8,23331.55,96.12,3739,27.13,685.02,46.63,2112.23,93.88,1662.38,8.66,102.99,0.08,551096.36,0.08,185583.1,0,32825,,,,,,,,,,,,
478,22-09-2021,6.92,435404.25,123.53,81215.05,0.75,18.18,1237.91,21821.81,127.17,10793.62,34.05,2591.11,18.24,1796.63,62.95,99.65,21.22,483.42,24.97,22609.14,98.52,3791.57,29.43,734.42,45.35,2060.05,91.15,1626.03,9.92,89.72,0.08,555804.8,0.08,208484.3,0,19830,,,,,,,,,,,,
479,23-09-2021,6.74,463151.32,102.21,111930.95,0.79,19.02,1232.23,21377.26,124.77,10549.64,123.13,3330.92,6.48,1493.34,64.63,104.13,20.52,471.79,23.53,21889.49,95.09,3634.86,28.89,723.06,45.5,2481.77,91.35,1594.62,9.55,112.34,0.06,548266.44,0.07,182082.46,0,18100,,,,,,,,,,,,
480,24-09-2021,7.55,534561.84,114.1,103696.83,0.79,19.31,1236.65,20872.26,133.2,10794.21,80.13,5590.04,11.63,1618.42,65.39,105.56,19.55,419.59,23.21,22205.05,98.48,3759.72,29.09,731.76,45.56,2262.64,91.53,1618.12,10.1,127.11,0.06,541007.09,0.09,214486.32,0.01,34505,,,,,,,,,,,,
481,25-09-2021,1.23,10012.35,41.85,13053.54,0.75,18.54,1220.15,19085.04,72.94,5764.96,13.12,547.38,9.7,1044,64.93,101.67,16.32,341.46,,,101.63,3912.07,25.16,645.27,39.55,1463.79,82.71,1405.05,10.32,115.11,,,,,,,,,,,,,,,,,,
482,26-09-2021,0.35,3016.88,24.18,4743.62,0.61,13.88,1168.2,14906.16,144.74,9027.57,21.43,305.97,2.42,203.68,72.14,113.18,14.45,260.09,,,90.69,3086.65,20.32,471.17,37.05,1182.69,75.5,1180.38,9.06,74.89,,,,,,,,,,,,,,,,,,
483,27-09-2021,8.38,555373.54,120.75,114086.79,0.86,20.39,1199.04,20756.07,126.15,10863.43,98.75,4279.69,29.34,2419.69,58.6,92.24,19.49,468.01,34.02,29403.96,88.27,3360.71,27.67,692.87,81.3,3257.18,130.97,2402.99,10.12,92.68,0.06,553470.31,0.08,208768.92,0,18865,,,,,,,,,,,,
484,28-09-2021,8.26,525908.22,115.76,102564.99,0.89,22.12,1208.82,21099.09,129.21,11460.25,92.93,2727.87,57.34,2831.33,63.27,102.38,19.11,455.38,30.97,28351.15,98.75,3892.35,29.22,746.24,43.62,1985.33,91.59,1610.08,12.28,69.5,0.05,536533.35,0.08,200083.51,0.01,45240,,,,,,,,,,,,
485,29-09-2021,7.99,683609.57,127.02,125822.6,0.83,21.4,1223.77,21981.12,132.17,12027.95,78.69,14820.64,7.4,1359.98,62.6,102.28,17.89,396.73,25.77,24540.95,99.81,3933.97,26.61,689.92,45.64,2789.17,98.19,1744.76,12.75,84.82,0.07,577548.46,0.08,202319.07,0.01,46555,,,,,,,,,,,,
486,30-09-2021,8.52,938869.13,218.14,201285.68,0.85,22.6,1351.22,28327.61,150.05,15352.26,72.84,6101.9,9.55,1790.88,64.05,105.71,20.14,454.33,24.85,23162.85,110.72,4699.06,26.21,703.4,47.65,2332.68,100.97,1877.77,11.03,117.73,0.06,582002.34,0.16,1121323.83,0.01,45770,,,,,,,,,,,,
487,01-10-2021,7.76,687406.57,249.08,146778.21,0.62,20.74,1377.7,28370.06,154.92,15076.9,207.25,9521.77,21.6,2727.01,68.76,116.02,18.85,311.49,24.76,24923.83,124.76,5554.77,29.34,856.25,,,,,,,0.05,588549.22,0.1,278426.04,0,18050,24.01,794.42,24.67,1567.76,60.33,1183.49,44.5,757.53,1.16,19.91,4.6,73.61
488,02-10-2021,0.86,8034.83,52.9,13309.73,0.63,20.03,1391.13,25337.11,140.93,11426.17,81.39,1790.58,72.4,3886.01,70.66,110.24,16.84,235.47,,,121.79,5394.17,28.42,790.99,,,,,,,,,,,,,17.25,523.08,22.54,1526.1,50.02,1033.78,36.36,642.43,1.15,19.43,4.99,63.94
489,03-10-2021,0.4,3091.25,31.81,6614.08,0.47,13.15,1372.67,21845.73,129.97,8899.04,38.57,339.22,21.15,1182.9,66.45,102.67,15.63,200.04,,,106.28,4245.59,24.96,620.1,,,,,,,,,,,,,25.1,761.8,15.73,665.5,58.88,1094.15,35.41,600.96,1.44,24.12,5.09,63.72
490,04-10-2021,9.06,533691.33,160.62,112231.81,0.64,19.3,1393.85,29292.41,156.09,14911.69,53.13,2440.37,39.15,4150.56,63.43,96.17,20.64,347.24,35.4,30494.44,121.13,5366.71,36.31,973.12,,,,,,,0.05,609377.67,0.08,233473.81,0,11390,45.1,1504.68,49.85,3204.85,90.19,1940.74,70.5,1310.26,1.48,26.41,5.69,115.21
491,05-10-2021,7.87,439927,187.21,113420.48,0.6,18.29,1429.94,29189.41,154.99,14322.51,82.25,2730.08,112.96,12107.13,63.23,100.05,21.7,368,32.41,29924.59,120.75,5320.38,34.44,903.58,,,,,,,0.04,596662.97,0.08,216457.58,0,21430,22.97,812.47,27.24,1921.03,59.37,1164.36,45.23,849.46,1.17,22.41,5.62,100.41
492,06-10-2021,6.76,408945.58,136.86,105041.92,0.59,17.57,1371.62,26288.98,142,13117.56,72.08,2249.83,25.49,2682.09,63.39,102.77,21.09,348.37,24.41,21075.02,121.4,5191.76,34.49,887.45,,,,,,,0.06,596811.07,0.08,194693.62,0.01,29235,23.63,819.59,32.48,2177.57,60.9,1173.89,44.79,809.58,1.21,21.37,6.48,111.58
493,07-10-2021,7.72,444033.38,168.67,108057.47,0.64,18.66,1444.68,28676.31,149.48,13418.08,151.54,3867.54,63.92,5027.98,65.59,106.96,20.63,352.74,27.05,25528.21,123.64,5418.87,34.82,909.16,,,,,,,0.06,598669.36,0.09,207073.07,0,35345,23.67,865.27,30.83,2155.18,60.69,1236.85,46.44,839.19,1.18,21.52,6.68,85.75
494,08-10-2021,8.39,443157.53,190.67,116727.64,0.59,18.22,1421.83,27623.49,149.41,13552.98,149.77,5698.92,36.42,2607.68,69.19,110.29,19.75,334.35,27.59,25416.17,127.29,5678.06,36.87,970.71,,,,,,,0.05,577537.27,0.11,219035.97,0.01,36285,24.13,885.28,26.41,1591.93,61.78,1297.67,43.3,798.34,1.26,21.83,7.38,65.41
495,09-10-2021,1.34,10940.13,47.19,15693.25,0.64,19.24,1346.3,24747.41,144.54,11793.58,87.08,2706.86,9.14,714.35,73.48,113.71,20.19,323.54,,,126.27,5578.78,34.82,914.11,,,,,,,,,,,,,17.75,607.33,17.58,1012.1,52.13,1093.53,30.75,551.71,1.25,20.63,8.33,48.33
496,10-10-2021,0.46,3503.54,29.44,6268.32,0.52,14.48,1359.89,21201.45,130.53,8527.19,2.85,52.96,48.38,8161.46,72.07,111.57,17.49,245.9,,,113.88,4613.71,29.2,725.36,,,,,,,,,,,,,27.11,889.64,20.77,951.73,62,1251.74,33.48,547.44,1.53,25.12,9.86,43.85
497,11-10-2021,10.11,467737.71,166.18,127816.74,0.68,20.16,1378.29,28260.91,147.87,14160.16,43.25,6250.43,56.47,4734.61,66.31,102.65,22.66,426.55,41.09,34532.85,122.15,5348.07,39.72,1043.87,,,,,,,0.07,614918.55,0,0,0,18240,45.09,1565.9,39.44,2276.04,91.09,2062.1,61.97,1040.31,1.56,25.12,9.24,53.21
498,12-10-2021,8.31,451770.71,132.11,97120.21,0.7,21.31,1388.67,27223.76,151.2,13209.52,96.05,4316.08,23.14,2669.97,67.57,105.31,22.63,413.64,31.15,27676.57,125.19,5415.62,37.76,1002.93,,,,,,,0.05,594829.48,0.17,314591.05,0,14645,24.86,848.68,23.3,1449.87,61.04,1287.23,40.52,685.87,1.26,19.93,5.23,53
499,13-10-2021,7.66,401079.45,126.65,91160.43,0.73,20.52,1376.47,26037.62,144.22,12582.68,89.12,4108.66,8.63,1413.37,70.78,109.34,21,382.49,26.44,25075.06,123.9,5197.53,35.74,931.25,,,,,,,0.05,574451.15,0.08,186028.3,0,19755,25.12,834.65,21.83,1357.36,62.65,1271.63,38.88,640.29,1.29,20.1,5.09,48.35
500,14-10-2021,5.82,508959.71,120.58,92870.66,0.69,18.9,1334.18,24029.6,136.26,10998.41,45.2,3240.14,15.93,1600.07,69.37,107.05,20.06,355.86,17.99,17172.07,115.23,4643.37,31.12,798.11,,,,,,,0.06,586448.66,0.11,225553.29,0,12685,26.36,847.45,18.76,1066.31,62.5,1270.89,35.45,547.71,1.37,20.92,5.35,52.54
501,15-10-2021,0.86,12229.54,34.33,17114.3,0.64,15.94,1268.71,18158.34,116.59,7790.85,45.57,828.04,61.35,5023.01,63.21,98.62,16.9,250.33,0.1,128.98,102.48,3865.15,26.08,630.08,,,,,,,,,,,,,19.44,640.67,14.74,535.28,49.53,1062.88,28.24,374.21,1.24,19.2,4.81,42.59
502,16-10-2021,6.76,201378.43,83.75,60970.72,0.6,15.64,1285.28,22054.06,128.96,10122.04,37.85,5621.88,20.48,1775.08,66.52,95.65,20.69,345.66,31.63,26621.6,102.28,4079.45,25.44,674.83,,,,,,,0,8688.3,0,0,0,0,15.81,492.44,15.7,1094.67,45.88,919.87,26.94,415.63,1.11,16.43,4.7,44.23
503,17-10-2021,0.44,3486.4,24.58,5332.69,0.54,13.15,1185.11,16615.55,104.8,6429.55,2.84,122.97,1.37,238.94,72.94,103.46,17.49,230.93,,,94.81,3475.41,20.71,506.39,,,,,,,,,,,,,26.71,802.52,17.87,866.32,57.15,1099.07,29.12,380.06,1.43,20.71,4.9,49.4
504,18-10-2021,8.92,537426.09,135.38,105368.36,0.73,18.87,1347.86,25795.4,138.69,12411.34,47.34,8374.85,16.51,2065.8,68.66,98.49,24.15,448.46,29.72,25491.26,106.34,4318.08,29.11,766.14,,,,,,,0.05,586640.82,0.11,238626.66,0,18720,56.05,1778.71,43.03,2729.48,92.87,2232.5,66.96,1009.61,1.62,23.43,5.09,54.21
505,19-10-2021,3.69,71065.52,73.22,44730.07,0.72,19.13,1309.54,23136.67,131.44,10634.83,107.91,2141.22,5.97,1086.38,68.49,103.51,20.34,361.6,6.52,5791.83,101.43,4051.29,27.52,699.75,,,,,,,,,,,,,17.28,555.87,14.06,1326.59,47.7,933.5,25.87,427.75,1.05,16.85,5.21,48.6
506,20-10-2021,8.02,468099.67,116.4,91185.41,0.72,18.64,1348.32,24614.57,134.82,11773.9,101.43,2578.47,31.43,3577.44,69.4,105.98,21.54,441.68,32.54,28470.21,104.35,4196.82,29.32,761.22,,,,,,,0.05,564291.38,0.08,167144.07,0,23535,33.25,1106.33,35.98,1980.5,70.56,1527.86,51.03,803.74,1.31,19.98,5.95,55.06
507,21-10-2021,8.68,564426.35,151.47,104972.28,0.76,20.45,1330.33,24809.26,135.53,12255.87,88.83,8832.09,20.96,2340.39,69.49,110.9,23.09,449.18,32.56,29903.1,105.43,4264.59,31.65,841.74,,,,,,,0.06,595011.14,0.08,162253.89,0,16945,24.93,846.21,25.65,1924.77,58.85,1205.85,40.66,647.08,1.2,18.81,5.47,46.2
508,22-10-2021,8.52,555929.17,142.63,114402.32,0.79,21.03,1360.7,24402.71,135.19,12030.25,146.46,4139.93,22.22,2003.31,69.85,111.74,21.23,393.98,28.25,26863.48,107.37,4307.98,31.92,830.59,,,,,,,0.06,615369.86,0.1,212500.57,0.01,25765,26.11,884.2,22.55,1554.39,60.32,1247.36,36.48,609.9,1.24,20.2,6.57,56.37
509,23-10-2021,1.36,11349.64,41.28,13799.9,0.77,20.27,1343.99,21969.69,132.68,10237.1,47.04,771.22,4,370.71,74.57,116.6,17.72,294.83,,,109.6,4367.29,29.41,745.68,,,,,,,,,,,,,19.25,631.12,18.57,1068.53,50.22,1039.46,29.11,426.48,1.21,19.86,6.94,42.21
510,24-10-2021,0.43,3317.94,24.92,5399.56,0.68,15.77,1294.21,16990.59,115.87,6933.59,37.29,723.67,1.55,192.17,70.78,112.37,14.73,185.95,,,97.51,3446.51,23.26,535.96,,,,,,,,,,,,,27.52,890.81,18.39,707.58,56.31,1144.26,30.35,367.23,1.42,22.24,9.91,44.88
511,25-10-2021,10.45,572994.79,155.11,128347.21,0.67,17.49,1331.98,25923.01,141.88,13483.05,78.19,11996.29,34.84,2935.28,66.85,103.42,20.8,426.81,42.22,37422.56,104.1,4190.38,24.49,632.76,,,,,,,0.06,634547.38,0.09,213984.42,0,32305,48.99,1657.35,42.85,2362.95,81.8,1936.3,57.48,897.21,1.52,24.79,7.64,53.91
512,26-10-2021,8.69,472903.7,115.4,120579.88,0.9,23.18,1350.28,25081.49,138.54,12886.95,215.46,6483.98,9.07,1845.63,67.24,108.79,19.88,397.24,33.63,32262.18,103.55,4196.88,31.23,818.11,,,,,,,0.05,624463.55,0.09,202817.84,0.01,37500,25.29,890.51,25.16,1478.38,58.73,1201.76,41.76,675.03,1.14,19.48,7.97,59.21
513,27-10-2021,8.42,433085.18,121.81,99593.54,0.88,23.7,1341.27,25168.12,138.24,12837.21,109.23,5193.22,7.3,1772.23,69.89,113.56,19.34,373.38,29.14,28163.29,107.33,4376.2,30.9,821.8,,,,,,,0.04,605630.87,0.08,187004.4,0.01,26060,25.54,902.02,18.93,1276.09,57.83,1249.73,37.88,625.85,1.18,20.77,7.94,63.34
514,28-10-2021,8.53,522592.76,140.79,118688.45,0.96,24.31,1361.27,26359.34,140.57,13588.04,254.71,7988.65,53.52,2474.03,70.17,116.4,18.68,365.94,27.91,27735.19,105.97,4375.85,31.32,838.11,,,,,,,0.06,611788.12,0.08,195147.55,0,23715,25.8,944.11,27.63,1990.33,59.63,1323.15,39.3,741.65,1.19,21.34,10.59,56.14
515,29-10-2021,9.08,648912.64,207.08,171953.84,1.04,26.33,1391.84,27747.43,147.57,15285.69,159.57,9184.15,12.6,1884.59,70.73,117.09,17.54,339.64,26.48,26549.43,111.17,4766.27,29.75,823.03,,,,,,,0.06,616010.74,0.13,1081227.62,0.01,27595,26.49,959.27,22.12,1876.68,62.76,1364.75,39.53,698.87,1.25,22.03,8.33,61.22
516,30-10-2021,8.06,236918.39,166.68,110175.97,1.16,29.09,1477.09,29919.39,154.19,15376.28,170.43,5112.62,4.62,1483.91,76.31,122.46,17.86,346.85,26.21,25381.95,127.55,5774.3,31.23,879.12,,,,,,,0,15041,0,0,0,0,19.98,692.42,22.86,1512.96,57.22,1239.98,32.46,616.36,1.38,24.52,4.74,67.8
517,31-10-2021,0.69,5972.99,39.66,10671.12,1.05,24.74,1469.32,24537.12,138.74,10639.47,3.49,630.91,3.12,368.62,76.94,122.9,15.08,232.06,,,120.82,5139.83,24.98,666.92,,,,,,,,,,,,,28.01,982.83,17.73,847.61,67.25,1508.35,29.58,479.32,1.62,28.89,4.12,44.94
518,01-11-2021,8.87,630058.45,294.44,144100.05,0.91,26.3,1587.65,36035.24,183.7,18902.73,170.6,6002.39,26.8,2870.1,69.38,109.53,19.71,315.91,29.36,27082.56,140.96,6821.7,41.3,1261.7,,,,,,,0.05,631959.94,0.09,272830.73,0,14300,51.72,1921.34,41.51,2589.02,104.5,2533.59,62.21,1117.59,1.82,38.32,5.37,108.98
519,02-11-2021,8.28,560192.24,242.96,125999.94,0.83,23.24,1643.75,34915.78,183.29,17680.03,126.68,5751.24,85.68,5212.17,67.52,105.86,19.45,314.92,30,28459.56,161.43,7836.13,41.31,1207.87,,,,,,,0.04,576050.47,0.09,275000.52,0,15905,31.92,1443.42,26.47,1821.81,82.16,2221.33,40.2,744.17,1.63,39.43,4.91,82.43
520,03-11-2021,7.36,540167.04,222.8,132455,0.93,25.65,1647.69,34613.47,187.85,17665.73,161.4,10086.04,43.25,3253.26,67.18,99.78,18.91,295.44,23.43,22276.73,168.78,7953.9,49.3,1425.82,,,,,,,0.05,602176.99,0.08,254979.2,0,19500,30.93,1239.12,23.91,1712.78,83.49,1992.31,40.46,717.14,1.75,35.28,4.11,79.87
521,04-11-2021,0.94,16800.87,50.33,19741.26,0.78,19.56,1434.81,23307.44,142.56,10181.32,73.42,2071.7,21.72,2796.03,46.36,73.02,12.43,162.32,1.93,2167.48,136.62,5619.9,41.69,1055.97,,,,,,,,,,,,,20.16,658.07,15.95,752.33,52.2,1057.86,25.6,398.95,1.49,27.71,3.46,71.49
522,05-11-2021,2.48,76999.43,72.63,32337.27,0.46,13.37,1326.01,22719.01,126.62,10094.35,63.38,2641.69,97.59,10871.23,53.42,71.25,16.9,258.11,10.06,8857.86,103.29,4279.3,32.71,853.9,,,,,,,,,,,,,18.14,593.49,15.69,868.04,51.22,1022.13,28.11,409.84,1.29,27.8,3.44,70.8
523,06-11-2021,3.75,179295.56,80.05,55963.54,0.6,16.29,1362.53,24416.19,131.11,10703.26,48.46,1026.15,23.66,2684.09,68.8,85.51,19.82,290.05,18.74,14393.05,118.61,4966.83,35.57,960.68,,,,,,,0,19757.6,0,0,0,0,16.64,534.38,14.64,943.73,50.33,1003.03,27.05,405.8,1.36,25.84,3.8,72.95
524,07-11-2021,0.42,3454.06,31.28,6124.08,0.49,13.13,1309.27,20543.84,116.73,8165.94,2.36,67.1,46.12,3545.73,76.36,95.11,17.51,220.47,,,102.53,4077.01,28.22,737.75,,,,,,,,,,,,,24.92,799.08,17.79,707.78,55.59,1086.29,27.19,371.75,1.62,30.28,3.79,62.52
525,08-11-2021,7.43,511097.64,132.67,112951.86,0.62,17.74,1423.44,28222.58,142.74,13689.26,57.89,6552.72,49.58,2879.39,73.43,97.53,23.21,398.82,22.65,19873.59,114.25,4997.98,38.44,1075.65,,,,,,,0.04,588348.9,0.08,304647.2,0,19580,63.79,2183.76,48.69,2801.8,124.92,2679.66,76.72,1188.27,1.91,35.01,4.41,79.9
